amount,timestamp,transaction_type,mcc_code,merchant_city,merchant_state,merchant_country,entry_mode,pin_used,card_present,is_international,is_overdraft,overdraft_fee,response_code,txn_count_1h,txn_amount_1h,is_fraud
151.35,2024-10-18T09:00:00.000000,atm_withdrawal,,Seattle,WA,US,pin,true,false,false,false,,51,2,165.0,false
255.96,2024-08-12T03:00:00.000000,atm_withdrawal,5912,Dallas,TX,US,contactless,true,true,false,false,,00,3,230.11,false
48.07,2024-08-27T22:00:00.000000,refund,5411,Dallas,TX,US,atm,false,true,true,false,,00,1,34.15,false
288.27,2024-06-04T22:00:00.000000,atm_withdrawal,5814,Phoenix,TX,US,pin,true,true,false,false,,00,3,99.98,false
24.95,2024-07-25T08:00:00.000000,purchase,5411,Phoenix,AZ,US,contactless,true,true,false,false,,51,0,118.81,false
56.56,2024-09-13T17:00:00.000000,refund,5812,Phoenix,TX,US,atm,true,true,false,false,,00,2,170.68,false
178.92,2024-09-09T14:00:00.000000,refund,5814,Phoenix,AZ,US,atm,true,true,false,false,,00,0,288.03,false
202.89,2024-02-11T19:00:00.000000,atm_withdrawal,7011,Dallas,WA,US,pin,false,true,false,false,,51,3,249.61,false
71.33,2024-01-21T13:00:00.000000,refund,5912,Phoenix,WA,US,signature,true,true,false,false,,51,0,58.2,false
36.85,2024-06-14T19:00:00.000000,atm_withdrawal,5812,Seattle,AZ,US,signature,false,true,false,false,,00,0,250.15,false
267.2,2024-05-08T00:00:00.000000,purchase,7011,Dallas,AZ,US,atm,true,true,false,false,,00,2,276.68,false
74.62,2024-02-16T07:00:00.000000,refund,5411,Phoenix,WA,US,signature,true,true,false,false,,51,2,143.73,false
178.76,2024-12-11T18:00:00.000000,atm_withdrawal,5812,Seattle,WA,US,signature,false,true,false,false,,00,3,142.35,false
186.2,2024-10-27T00:00:00.000000,refund,7011,Phoenix,AZ,US,contactless,false,true,false,false,,00,3,10.67,false
126.35,2024-12-10T08:00:00.000000,refund,5814,Seattle,WA,US,contactless,true,true,false,false,,00,0,40.73,false
175.52,2024-10-22T01:00:00.000000,purchase,5411,Phoenix,WA,US,contactless,true,true,false,false,,51,1,46.62,false
157.31,2024-03-30T15:00:00.000000,atm_withdrawal,7011,Phoenix,TX,US,atm,false,true,false,false,,00,0,138.19,false
280.48,2024-09-22T20:00:00.000000,atm_withdrawal,5411,Dallas,TX,US,signature,false,false,false,false,,00,3,259.57,false
62.07,2024-08-14T08:00:00.000000,purchase,7011,Phoenix,WA,US,pin,true,true,false,false,,00,0,268.78,false
215.14,2024-04-02T18:00:00.000000,purchase,5912,Seattle,WA,US,signature,true,true,false,false,,00,2,138.74,false
72.37,2024-08-11T20:00:00.000000,atm_withdrawal,5814,Seattle,TX,US,atm,false,true,false,false,,00,0,244.25,false
119.34,2024-09-08T02:00:00.000000,refund,5812,Dallas,WA,US,contactless,true,true,false,false,,51,2,278.34,false
201.84,2024-08-28T11:00:00.000000,purchase,7011,Phoenix,AZ,US,atm,true,false,false,false,,00,1,16.81,false
90.7,2024-07-28T10:00:00.000000,purchase,5411,Dallas,WA,US,contactless,true,true,false,false,,51,2,156.32,false
95.54,2024-06-13T21:00:00.000000,refund,5814,Phoenix,WA,US,atm,true,true,false,false,,00,1,169.48,false
225.81,2024-02-23T05:00:00.000000,atm_withdrawal,5812,Dallas,AZ,US,pin,false,true,false,false,,00,1,203.46,false
22.69,2024-06-17T13:00:00.000000,refund,5411,Phoenix,TX,US,contactless,false,true,false,false,,00,0,166.55,false
138.03,2024-12-21T15:00:00.000000,purchase,5814,Phoenix,WA,US,contactless,true,true,false,false,,00,3,5.62,false
299.54,2024-05-27T21:00:00.000000,refund,5411,Dallas,TX,US,signature,true,true,false,false,,00,3,173.22,false
298.83,2024-07-24T17:00:00.000000,atm_withdrawal,,Dallas,TX,US,atm,false,true,false,false,,00,0,99.52,false
22.9,2024-01-19T14:00:00.000000,purchase,,Dallas,WA,US,signature,false,true,false,false,,00,1,274.86,false
64.73,2024-02-15T10:00:00.000000,refund,5814,Dallas,WA,US,atm,false,true,false,false,,51,3,238.73,false
80.29,2024-05-09T10:00:00.000000,atm_withdrawal,5812,Phoenix,TX,US,pin,false,true,false,false,,00,2,19.86,false
280.04,2024-02-29T12:00:00.000000,atm_withdrawal,5812,Phoenix,WA,US,signature,true,true,false,false,,00,3,44.79,false
264.38,2024-09-20T00:00:00.000000,atm_withdrawal,5411,Seattle,WA,US,contactless,true,true,false,false,,00,1,252.22,false
263.9,2024-12-02T17:00:00.000000,atm_withdrawal,5814,Phoenix,TX,US,pin,false,true,false,false,,00,1,101.75,false
111.49,2024-08-24T13:00:00.000000,atm_withdrawal,7011,Dallas,TX,US,atm,true,true,false,false,,00,2,112.57,false
48.17,2024-01-28T06:00:00.000000,atm_withdrawal,,Dallas,AZ,US,contactless,true,true,false,false,,00,0,160.28,false
250.29,2024-09-22T11:00:00.000000,purchase,5812,Phoenix,WA,US,atm,false,true,false,false,,00,3,49.79,false
211.36,2024-11-14T15:00:00.000000,atm_withdrawal,,Seattle,AZ,US,contactless,true,true,false,false,,51,0,181.71,false
183.89,2024-11-16T14:00:00.000000,atm_withdrawal,7011,Seattle,TX,US,atm,false,true,false,false,,51,3,56.21,false
296.18,2024-01-27T06:00:00.000000,atm_withdrawal,7011,Phoenix,WA,US,contactless,true,true,false,false,,00,2,35.05,false
196.54,2024-05-16T17:00:00.000000,refund,5912,Dallas,TX,US,atm,false,true,false,false,,51,0,234.7,false
3.34,2024-03-08T09:00:00.000000,purchase,5411,Dallas,WA,US,signature,false,true,true,false,,00,3,92.48,false
245.31,2024-08-12T22:00:00.000000,purchase,5411,Phoenix,WA,US,contactless,true,true,false,false,,51,3,257.35,false
90.51,2024-09-05T03:00:00.000000,refund,5411,Seattle,AZ,US,contactless,true,false,false,false,,00,1,212.95,false
199.35,2024-01-15T20:00:00.000000,atm_withdrawal,5814,Phoenix,TX,US,signature,true,true,false,false,,00,1,81.45,false
281.74,2024-11-07T07:00:00.000000,refund,5812,Phoenix,WA,US,atm,true,false,false,false,,00,3,26.04,false
41.15,2024-12-29T05:00:00.000000,refund,5812,Phoenix,AZ,US,contactless,true,true,false,false,,51,1,263.11,false
35.51,2024-06-08T17:00:00.000000,refund,5912,Phoenix,TX,US,signature,true,true,false,false,,51,3,111.48,false
33.0,2024-01-08T17:00:00.000000,purchase,,Dallas,AZ,US,atm,true,true,false,false,,00,3,248.84,false
166.41,2024-07-27T02:00:00.000000,purchase,5912,Dallas,TX,US,contactless,false,true,false,false,,00,1,90.79,false
82.43,2024-04-25T03:00:00.000000,purchase,5912,Phoenix,WA,US,contactless,true,false,false,false,,00,1,157.53,false
181.84,2024-08-24T03:00:00.000000,atm_withdrawal,7011,Seattle,AZ,US,atm,true,true,false,false,,00,1,52.5,false
215.57,2024-11-27T04:00:00.000000,atm_withdrawal,5411,Phoenix,AZ,US,signature,false,true,false,false,,00,0,112.26,false
61.88,2024-09-12T22:00:00.000000,refund,5814,Dallas,WA,US,contactless,false,true,false,false,,00,2,11.22,false
190.64,2024-05-29T16:00:00.000000,purchase,5812,Dallas,TX,US,atm,false,true,false,false,,00,3,60.63,false
79.93,2024-12-27T08:00:00.000000,purchase,5814,Seattle,WA,US,contactless,true,false,false,false,,00,2,27.78,false
147.07,2024-07-31T15:00:00.000000,atm_withdrawal,5411,Phoenix,AZ,US,atm,false,true,false,false,,00,0,151.8,false
271.7,2024-08-29T07:00:00.000000,atm_withdrawal,5411,Dallas,WA,US,contactless,true,false,false,true,,51,0,239.71,false
253.99,2024-08-21T17:00:00.000000,purchase,5812,Dallas,AZ,US,pin,true,true,false,false,,00,3,271.49,true
28.6,2024-03-15T12:00:00.000000,purchase,7011,Phoenix,WA,US,signature,true,false,false,false,,51,3,46.22,false
127.65,2024-04-07T19:00:00.000000,atm_withdrawal,,Phoenix,TX,US,signature,true,true,false,false,,00,2,102.03,false
83.73,2024-09-17T23:00:00.000000,atm_withdrawal,5912,Seattle,AZ,US,pin,false,true,true,false,,51,2,145.04,false
2.06,2024-03-10T02:00:00.000000,purchase,7011,Seattle,AZ,US,atm,false,true,false,false,,51,1,262.16,false
231.56,2024-05-21T13:00:00.000000,refund,5411,Seattle,TX,US,signature,true,true,false,false,,00,2,93.11,false
191.5,2024-06-23T16:00:00.000000,refund,5411,Phoenix,WA,US,atm,true,true,false,false,,00,2,98.2,false
79.32,2024-05-16T00:00:00.000000,refund,7011,Phoenix,TX,US,contactless,true,true,false,false,,00,0,230.84,false
222.63,2024-05-24T23:00:00.000000,refund,5912,Seattle,WA,US,pin,false,true,false,false,,00,2,29.48,false
165.95,2024-06-01T18:00:00.000000,purchase,5912,Dallas,TX,US,atm,true,true,false,false,,00,1,294.68,false
128.88,2024-10-23T21:00:00.000000,refund,5411,Dallas,TX,US,atm,true,true,false,false,,00,2,154.84,false
3.89,2024-09-07T04:00:00.000000,refund,,Phoenix,AZ,US,signature,false,true,false,false,,00,3,297.82,false
23.5,2024-08-16T17:00:00.000000,atm_withdrawal,5912,Dallas,AZ,US,contactless,false,true,false,false,,00,1,61.56,false
265.05,2024-09-04T11:00:00.000000,refund,5912,Phoenix,WA,US,signature,false,true,false,false,,00,3,10.97,false
271.27,2024-06-19T17:00:00.000000,atm_withdrawal,5812,Seattle,TX,US,contactless,true,true,false,false,,51,0,116.28,false
164.13,2024-10-05T12:00:00.000000,atm_withdrawal,,Phoenix,WA,US,signature,false,true,false,false,,00,1,259.44,false
250.54,2024-08-21T10:00:00.000000,purchase,5812,Phoenix,TX,US,atm,true,true,false,false,,00,1,34.75,false
175.17,2024-04-06T22:00:00.000000,purchase,5814,Phoenix,TX,US,atm,false,true,false,false,,00,2,93.29,false
45.28,2024-05-02T18:00:00.000000,purchase,7011,Dallas,AZ,US,pin,true,false,false,false,,51,1,13.21,false
39.11,2024-07-15T07:00:00.000000,purchase,5411,Phoenix,TX,US,atm,true,true,false,false,,00,0,254.44,false
93.17,2024-07-29T01:00:00.000000,atm_withdrawal,5912,Dallas,AZ,US,atm,true,false,false,false,,00,0,261.56,false
269.8,2024-06-11T23:00:00.000000,purchase,5814,Seattle,AZ,US,atm,false,true,false,false,,51,0,99.99,false
239.04,2024-08-30T22:00:00.000000,atm_withdrawal,5812,Seattle,TX,US,atm,true,true,false,false,,00,1,266.76,false
258.35,2024-07-14T12:00:00.000000,purchase,5912,Dallas,TX,US,pin,false,true,false,false,,00,1,30.93,false
269.78,2024-12-05T20:00:00.000000,refund,7011,Phoenix,WA,US,contactless,true,true,false,false,,00,2,229.85,false
63.81,2024-03-18T15:00:00.000000,refund,5812,Seattle,WA,US,pin,false,true,true,false,,00,0,223.67,false
75.61,2024-01-19T04:00:00.000000,atm_withdrawal,,Phoenix,WA,US,pin,false,true,false,false,,00,2,6.74,false
31.74,2024-09-14T18:00:00.000000,refund,,Dallas,AZ,US,signature,false,true,false,false,,51,0,227.55,false
234.25,2024-06-18T03:00:00.000000,refund,5411,Phoenix,AZ,US,contactless,true,true,false,false,,00,2,191.66,false
265.36,2024-08-13T03:00:00.000000,atm_withdrawal,5912,Seattle,AZ,US,signature,true,false,false,false,,00,3,62.95,false
122.51,2024-09-26T14:00:00.000000,refund,5814,Phoenix,AZ,US,pin,false,true,false,false,,00,3,60.17,false
186.58,2024-01-08T23:00:00.000000,refund,5411,Seattle,AZ,US,atm,true,true,false,false,,00,0,85.97,false
47.21,2024-03-14T13:00:00.000000,refund,5912,Phoenix,AZ,US,contactless,false,true,false,false,,51,2,159.68,false
279.03,2024-12-01T04:00:00.000000,purchase,5912,Seattle,TX,US,atm,false,true,false,false,,00,1,231.84,false
259.52,2024-02-08T15:00:00.000000,atm_withdrawal,5912,Seattle,WA,US,pin,true,false,false,false,,00,1,201.34,false
292.89,2024-05-15T10:00:00.000000,purchase,5912,Seattle,WA,US,pin,false,false,false,false,,00,1,81.8,false
243.42,2024-11-15T22:00:00.000000,refund,5912,Dallas,WA,US,pin,true,false,false,false,,00,2,47.25,false
264.54,2024-07-22T20:00:00.000000,refund,5411,Dallas,TX,US,contactless,true,true,false,false,,00,3,34.34,false
8.41,2024-02-11T10:00:00.000000,purchase,7011,Dallas,WA,US,signature,true,true,false,false,,00,1,287.49,false
221.23,2024-12-11T17:00:00.000000,refund,7011,Phoenix,AZ,US,signature,true,true,false,false,,00,0,167.89,false
100.32,2024-07-13T10:00:00.000000,atm_withdrawal,5411,Phoenix,TX,US,atm,true,true,false,false,,51,3,30.71,false
279.31,2024-11-16T22:00:00.000000,atm_withdrawal,,Phoenix,TX,US,contactless,false,true,false,false,,51,0,162.76,false
240.87,2024-09-06T17:00:00.000000,atm_withdrawal,7011,Seattle,WA,US,atm,false,true,false,false,,00,2,164.81,false
259.36,2024-01-19T19:00:00.000000,refund,5814,Phoenix,AZ,US,atm,false,true,false,false,,51,1,81.32,false
243.41,2024-02-05T07:00:00.000000,atm_withdrawal,5814,Dallas,WA,US,signature,true,true,false,false,,00,0,282.98,false
80.77,2024-11-19T21:00:00.000000,atm_withdrawal,,Dallas,TX,US,contactless,true,true,false,false,,00,2,241.2,false
236.42,2024-05-27T07:00:00.000000,refund,5411,Seattle,WA,US,pin,true,true,false,true,,51,1,172.22,false
33.32,2024-02-16T13:00:00.000000,purchase,5814,Seattle,TX,US,atm,true,false,false,false,,51,2,51.38,false
261.78,2024-02-20T20:00:00.000000,purchase,5411,Phoenix,TX,US,pin,true,true,false,false,,00,0,93.41,false
257.72,2024-12-26T03:00:00.000000,refund,5814,Seattle,TX,US,contactless,false,true,true,false,,00,3,267.67,false
67.51,2024-08-15T05:00:00.000000,atm_withdrawal,5812,Dallas,AZ,US,atm,false,true,false,false,,51,0,162.17,false
245.16,2024-12-21T09:00:00.000000,purchase,,Dallas,AZ,US,pin,true,true,false,false,,00,0,15.22,false
138.63,2024-01-15T01:00:00.000000,purchase,,Dallas,WA,US,pin,true,true,false,false,,00,3,8.7,false
92.25,2024-06-15T01:00:00.000000,purchase,,Dallas,WA,US,signature,false,true,false,false,,51,2,270.99,false
238.81,2024-05-30T11:00:00.000000,refund,5411,Seattle,WA,US,contactless,false,true,false,false,,00,2,15.14,false
69.05,2024-07-10T13:00:00.000000,purchase,5912,Phoenix,AZ,US,contactless,false,true,false,false,,00,0,115.08,false
8.08,2024-03-15T07:00:00.000000,purchase,,Phoenix,WA,US,contactless,false,true,false,false,,51,0,25.84,false
58.75,2024-09-28T13:00:00.000000,refund,5814,Seattle,AZ,US,atm,true,false,false,false,,00,2,117.58,false
99.15,2024-10-16T21:00:00.000000,refund,5812,Phoenix,TX,US,signature,false,true,false,false,,00,3,211.4,false
259.44,2024-04-02T05:00:00.000000,refund,5411,Dallas,TX,US,atm,true,false,false,false,,00,1,267.38,false
290.1,2024-03-30T02:00:00.000000,purchase,5814,Seattle,AZ,US,contactless,false,true,false,false,,00,3,188.84,false
84.46,2024-11-08T12:00:00.000000,purchase,5912,Seattle,AZ,US,atm,true,true,false,false,,00,0,207.04,false
192.8,2024-11-13T21:00:00.000000,refund,5814,Dallas,TX,US,pin,true,true,false,false,,00,2,133.75,false
120.5,2024-05-03T15:00:00.000000,atm_withdrawal,,Phoenix,AZ,US,atm,false,true,false,false,,00,3,106.69,false
294.36,2024-10-25T04:00:00.000000,refund,5812,Seattle,TX,US,atm,false,true,false,false,,00,0,99.7,false
161.33,2024-04-28T14:00:00.000000,purchase,,Phoenix,WA,US,contactless,true,true,false,false,,51,1,59.44,false
281.83,2024-11-22T08:00:00.000000,purchase,7011,Dallas,TX,US,pin,true,true,false,false,,00,1,227.52,false
35.49,2024-08-23T08:00:00.000000,refund,,Phoenix,TX,US,contactless,false,true,false,false,,51,3,242.79,false
291.15,2024-12-07T00:00:00.000000,atm_withdrawal,7011,Seattle,WA,US,pin,true,true,false,false,,51,0,23.56,false
54.39,2024-08-26T09:00:00.000000,atm_withdrawal,,Seattle,AZ,US,pin,false,false,false,false,,00,0,276.84,false
288.8,2024-12-12T17:00:00.000000,purchase,5812,Phoenix,WA,US,pin,true,true,false,false,,00,1,229.33,false
80.37,2024-03-21T02:00:00.000000,atm_withdrawal,5812,Seattle,TX,US,contactless,true,true,false,false,,51,2,170.34,false
33.41,2024-08-14T11:00:00.000000,atm_withdrawal,5411,Phoenix,TX,US,pin,false,true,false,false,,00,2,27.87,false
130.93,2024-10-27T09:00:00.000000,atm_withdrawal,,Seattle,TX,US,signature,true,true,false,false,,00,3,240.71,false
218.83,2024-11-23T13:00:00.000000,refund,7011,Seattle,TX,US,signature,false,true,false,false,,00,3,209.58,false
94.79,2024-12-19T08:00:00.000000,purchase,5411,Seattle,TX,US,signature,false,true,false,false,,00,1,29.18,false
182.26,2024-08-21T09:00:00.000000,refund,5814,Phoenix,WA,US,signature,true,true,false,false,,00,0,93.12,false
153.92,2024-04-11T12:00:00.000000,atm_withdrawal,5812,Seattle,TX,US,contactless,true,true,false,false,,51,2,193.33,false
116.17,2024-09-04T03:00:00.000000,purchase,5411,Seattle,AZ,US,atm,true,true,false,false,,51,2,229.95,false
173.4,2024-05-01T12:00:00.000000,refund,5812,Phoenix,WA,US,atm,true,true,true,false,,51,2,141.16,false
77.16,2024-10-19T11:00:00.000000,purchase,5411,Phoenix,WA,US,signature,false,true,false,false,,00,2,284.23,false
212.93,2024-10-21T09:00:00.000000,refund,5814,Dallas,WA,US,atm,true,true,false,false,,00,1,43.12,false
1.51,2024-12-24T09:00:00.000000,purchase,5814,Phoenix,TX,US,signature,false,true,false,false,,51,2,268.71,false
277.75,2024-01-12T21:00:00.000000,refund,5912,Phoenix,TX,US,signature,true,false,false,false,,51,0,77.42,false
162.0,2024-07-21T08:00:00.000000,atm_withdrawal,7011,Seattle,WA,US,atm,false,true,false,false,,00,2,109.03,false
216.11,2024-01-05T18:00:00.000000,refund,5912,Dallas,TX,US,atm,false,true,false,false,,00,3,55.01,false
222.84,2024-12-17T23:00:00.000000,atm_withdrawal,7011,Phoenix,AZ,US,pin,true,true,false,false,,00,0,275.18,false
201.52,2024-01-26T19:00:00.000000,refund,5814,Seattle,AZ,US,signature,false,true,false,false,,51,2,99.1,false
109.9,2024-09-11T09:00:00.000000,atm_withdrawal,5411,Phoenix,TX,US,atm,true,true,false,false,,00,1,258.24,false
21.92,2024-04-27T19:00:00.000000,atm_withdrawal,,Seattle,WA,US,atm,false,true,false,false,,00,1,97.43,false
199.61,2024-06-29T07:00:00.000000,refund,5812,Seattle,TX,US,atm,true,true,false,false,,00,2,146.25,false
99.73,2024-11-21T06:00:00.000000,refund,5814,Seattle,TX,US,pin,false,true,false,false,,00,3,19.61,false
94.86,2024-11-13T08:00:00.000000,purchase,5814,Dallas,TX,US,signature,true,true,false,false,,51,1,33.87,false
254.56,2024-12-13T23:00:00.000000,refund,5411,Seattle,WA,US,signature,true,false,false,false,,00,0,143.6,false
216.21,2024-12-03T21:00:00.000000,purchase,,Phoenix,AZ,US,contactless,false,true,false,false,,00,3,253.73,false
90.8,2024-03-11T20:00:00.000000,refund,5814,Phoenix,TX,US,pin,false,true,false,false,,00,1,84.68,false
93.48,2024-02-19T20:00:00.000000,purchase,5814,Seattle,WA,US,pin,true,true,false,false,,00,3,104.58,false
123.11,2024-11-26T01:00:00.000000,atm_withdrawal,5411,Seattle,WA,US,signature,false,true,false,false,,00,1,172.4,false
121.32,2024-06-07T14:00:00.000000,refund,5814,Seattle,AZ,US,contactless,true,false,false,false,,00,1,152.38,false
89.4,2024-01-18T18:00:00.000000,atm_withdrawal,7011,Dallas,WA,US,contactless,true,true,false,false,,51,3,121.71,false
39.06,2024-07-05T23:00:00.000000,refund,7011,Seattle,WA,US,signature,true,true,false,true,,51,2,214.28,false
126.71,2024-03-08T02:00:00.000000,purchase,,Dallas,WA,US,atm,false,true,false,false,,00,2,32.09,false
282.17,2024-05-31T10:00:00.000000,refund,7011,Seattle,AZ,US,pin,true,true,false,false,,51,3,166.84,false
203.52,2024-07-31T05:00:00.000000,purchase,7011,Phoenix,TX,US,contactless,false,true,false,false,,00,1,21.28,false
270.94,2024-04-12T04:00:00.000000,purchase,5814,Dallas,AZ,US,atm,true,true,false,false,,00,1,90.64,false
185.04,2024-10-03T11:00:00.000000,refund,5812,Seattle,TX,US,contactless,true,true,false,false,,00,1,138.29,false
90.98,2024-09-28T16:00:00.000000,atm_withdrawal,7011,Seattle,WA,US,atm,true,true,false,false,,00,1,177.16,false
164.83,2024-05-19T05:00:00.000000,refund,,Seattle,WA,US,atm,true,true,false,false,,00,1,71.57,false
1.12,2024-05-11T15:00:00.000000,atm_withdrawal,7011,Seattle,TX,US,pin,true,false,false,false,,00,2,73.11,false
86.79,2024-05-31T23:00:00.000000,purchase,5814,Phoenix,AZ,US,contactless,true,true,false,false,,00,1,47.71,false
129.54,2024-06-22T03:00:00.000000,refund,5912,Dallas,AZ,US,contactless,false,true,false,false,,00,3,144.71,false
174.42,2024-08-27T02:00:00.000000,refund,5814,Seattle,AZ,US,atm,true,true,false,false,,00,1,19.82,false
196.76,2024-03-13T07:00:00.000000,atm_withdrawal,5411,Dallas,TX,US,signature,true,true,false,false,,00,1,62.47,false
140.03,2024-12-12T23:00:00.000000,refund,,Dallas,WA,US,contactless,false,true,false,false,,00,2,208.22,false
