amount,transaction_type,sec_code,settlement_date,effective_date,days_to_settle,company_name,company_entry_desc,odfi_routing,rdfi_routing,receiver_account_type,is_returned,return_code,risk_score,is_fraud
3925.25,debit,TEL,2024-11-15T22:00:00.000000,2024-06-28T17:00:00.000000,1,Netflix,PAYROLL,021000021,021000021,savings,false,,867,false
4039.41,debit,TEL,2024-07-22T20:00:00.000000,2024-07-07T03:00:00.000000,2,Netflix,SUBSCRIPTION,021000021,021000021,savings,false,,76,false
960.15,debit,WEB,2024-02-11T10:00:00.000000,2024-05-22T18:00:00.000000,1,Netflix,SUBSCRIPTION,021000021,021000021,checking,false,,967,false
493.68,debit,PPD,2024-12-11T17:00:00.000000,2024-04-25T13:00:00.000000,2,Acme Corp,PAYROLL,021000021,021000021,checking,false,,837,false
2160.95,debit,TEL,2024-07-13T10:00:00.000000,2024-10-14T19:00:00.000000,1,Netflix,PAYROLL,021000021,021000021,savings,false,,684,false
2123.66,debit,WEB,2024-11-16T22:00:00.000000,2024-11-10T21:00:00.000000,1,Employer Inc,SUBSCRIPTION,021000021,021000021,savings,false,,49,false
2340.45,credit,CCD,2024-09-06T17:00:00.000000,2024-11-25T17:00:00.000000,1,Netflix,SUBSCRIPTION,021000021,021000021,checking,false,,782,false
3648.09,credit,TEL,2024-01-19T19:00:00.000000,2024-01-14T19:00:00.000000,1,Netflix,SUBSCRIPTION,021000021,021000021,checking,false,,6,false
3370.09,debit,CCD,2024-02-05T07:00:00.000000,2024-12-02T22:00:00.000000,2,Employer Inc,SUBSCRIPTION,021000021,021000021,checking,false,,422,false
4920.98,debit,WEB,2024-11-19T21:00:00.000000,2024-05-16T00:00:00.000000,1,Netflix,INSURANCE PMT,021000021,021000021,checking,false,,140,false
501.11,credit,WEB,2024-05-27T07:00:00.000000,2024-04-02T08:00:00.000000,2,Acme Corp,SUBSCRIPTION,021000021,021000021,checking,false,,862,false
2019.08,debit,WEB,2024-02-16T13:00:00.000000,2024-12-25T09:00:00.000000,2,Employer Inc,PAYROLL,021000021,021000021,checking,false,,645,false
1703.12,debit,WEB,2024-02-20T20:00:00.000000,2024-06-22T11:00:00.000000,1,Netflix,PAYROLL,021000021,021000021,checking,false,,236,false
4309.75,credit,WEB,2024-12-26T03:00:00.000000,2024-01-04T05:00:00.000000,2,Acme Corp,PAYROLL,021000021,021000021,checking,false,,69,false
1250.8,debit,PPD,2024-08-15T05:00:00.000000,2024-03-14T18:00:00.000000,2,Netflix,PAYROLL,021000021,021000021,checking,false,,724,false
959.14,debit,CCD,2024-12-21T09:00:00.000000,2024-12-02T12:00:00.000000,2,Employer Inc,SUBSCRIPTION,021000021,021000021,savings,false,,154,false
2248.58,credit,PPD,2024-01-15T01:00:00.000000,2024-02-05T04:00:00.000000,1,Acme Corp,SUBSCRIPTION,021000021,021000021,savings,false,,9,false
2115.19,debit,CCD,2024-06-15T01:00:00.000000,2024-11-20T00:00:00.000000,1,Employer Inc,INSURANCE PMT,021000021,021000021,savings,false,,223,false
1399.94,debit,TEL,2024-05-30T11:00:00.000000,2024-02-16T23:00:00.000000,2,Netflix,SUBSCRIPTION,021000021,021000021,checking,false,,517,false
1256.53,debit,TEL,2024-07-10T13:00:00.000000,2024-09-28T06:00:00.000000,2,Netflix,PAYROLL,021000021,021000021,checking,false,,466,false
4617.1,debit,CCD,2024-03-15T07:00:00.000000,2024-07-11T13:00:00.000000,1,Acme Corp,SUBSCRIPTION,021000021,021000021,checking,false,,382,false
2221.22,debit,TEL,2024-09-28T13:00:00.000000,2024-08-20T10:00:00.000000,2,Acme Corp,INSURANCE PMT,021000021,021000021,checking,false,,61,false
4308.13,credit,TEL,2024-10-16T21:00:00.000000,2024-03-21T11:00:00.000000,2,Netflix,SUBSCRIPTION,021000021,021000021,savings,false,,632,false
2756.12,debit,TEL,2024-04-02T05:00:00.000000,2024-06-08T23:00:00.000000,2,Employer Inc,SUBSCRIPTION,021000021,021000021,savings,false,,653,false
262.44,credit,PPD,2024-03-30T02:00:00.000000,2024-06-15T18:00:00.000000,2,Netflix,PAYROLL,021000021,021000021,savings,false,,682,false
4996.42,credit,PPD,2024-11-08T12:00:00.000000,2024-11-01T02:00:00.000000,2,Netflix,INSURANCE PMT,021000021,021000021,checking,false,,956,false
4181.78,debit,WEB,2024-11-13T21:00:00.000000,2024-01-27T04:00:00.000000,2,Netflix,SUBSCRIPTION,021000021,021000021,savings,false,,631,false
