amount,timestamp,transaction_type,mcc_code,merchant_city,merchant_state,merchant_country,entry_mode,card_present,is_international,response_code,txn_count_1h,txn_amount_1h,distinct_merchants_24h,distinct_countries_30d,is_fraud
147.19,2024-08-16T05:00:00.000000,refund,5812,New York,TX,US,ecommerce,true,false,00,3,464.19,1,3,false
121.03,2024-04-29T04:00:00.000000,refund,5912,New York,IL,US,ecommerce,false,false,00,1,293.53,2,2,false
293.63,2024-08-01T14:00:00.000000,refund,5411,Chicago,NY,US,contactless,true,true,51,2,248.88,6,3,false
130.42,2024-11-13T21:00:00.000000,purchase,4111,Austin,NY,US,chip,true,false,00,3,494.92,2,3,false
210.09,2024-04-30T23:00:00.000000,refund,7011,Austin,IL,US,contactless,false,false,00,1,367.46,8,1,false
66.41,2024-10-02T21:00:00.000000,refund,5814,Chicago,IL,US,chip,true,true,00,1,371.1,8,1,false
455.1,2024-03-03T09:00:00.000000,purchase,7011,Austin,NY,US,ecommerce,true,false,00,4,409.37,1,1,false
177.54,2024-05-30T08:00:00.000000,refund,5812,Austin,NY,US,contactless,true,false,00,2,395.09,4,2,false
229.62,2024-10-17T08:00:00.000000,refund,4111,Austin,TX,US,chip,true,false,00,3,142.45,4,3,false
292.09,2024-07-09T08:00:00.000000,refund,5411,New York,IL,US,ecommerce,true,false,00,1,19.81,6,2,false
452.24,2024-05-13T06:00:00.000000,refund,7011,Austin,NY,US,contactless,true,false,51,1,23.89,1,2,false
210.89,2024-08-12T07:00:00.000000,purchase,5814,New York,NY,US,chip,true,false,00,1,260.46,6,1,false
458.94,2024-04-05T07:00:00.000000,refund,5812,Chicago,TX,US,ecommerce,true,false,51,1,374.05,7,2,false
251.32,2024-04-30T04:00:00.000000,purchase,5814,Austin,TX,US,chip,true,false,00,3,95.63,7,1,false
266.38,2024-05-24T18:00:00.000000,refund,4111,New York,IL,US,contactless,true,false,00,2,202.21,7,3,false
262.23,2024-04-06T10:00:00.000000,refund,5411,New York,NY,US,chip,true,false,51,4,114.46,4,2,false
10.33,2024-02-03T12:00:00.000000,purchase,4111,New York,IL,US,chip,true,false,00,3,104.74,5,2,false
220.62,2024-05-08T07:00:00.000000,refund,5812,Austin,NY,US,ecommerce,true,false,51,2,129.48,7,1,false
92.37,2024-09-16T16:00:00.000000,refund,5814,Austin,TX,US,chip,true,false,00,2,226.93,2,3,false
2.96,2024-04-28T20:00:00.000000,refund,7011,New York,NY,US,chip,true,false,00,1,120.08,8,2,false
399.79,2024-02-21T20:00:00.000000,refund,5812,New York,TX,US,chip,true,false,51,1,233.54,7,2,false
87.0,2024-08-25T01:00:00.000000,refund,5812,New York,TX,US,ecommerce,true,true,00,3,350.81,8,1,false
237.27,2024-02-22T00:00:00.000000,purchase,5812,New York,IL,US,ecommerce,true,false,00,0,330.93,5,1,false
362.87,2024-08-31T07:00:00.000000,refund,7011,New York,IL,US,chip,true,false,51,1,50.49,3,1,false
278.68,2024-08-17T11:00:00.000000,purchase,5812,Austin,NY,US,ecommerce,false,false,00,1,203.98,7,1,false
163.67,2024-01-21T09:00:00.000000,refund,5912,Chicago,IL,US,chip,false,false,00,4,268.08,7,2,false
259.66,2024-04-29T03:00:00.000000,refund,5812,Chicago,NY,US,contactless,false,false,00,2,143.84,4,3,false
278.17,2024-01-26T06:00:00.000000,purchase,5812,Austin,TX,US,ecommerce,true,false,51,0,182.16,1,3,false
392.35,2024-11-03T18:00:00.000000,purchase,7011,Chicago,NY,US,contactless,true,false,00,4,124.08,4,3,false
53.95,2024-04-09T02:00:00.000000,refund,5411,New York,TX,US,ecommerce,true,false,00,2,330.71,8,1,false
280.59,2024-07-09T16:00:00.000000,purchase,5411,Austin,NY,US,chip,true,false,00,1,165.09,4,2,false
125.0,2024-04-01T14:00:00.000000,refund,7011,New York,IL,US,chip,false,false,00,3,18.95,2,2,false
139.18,2024-11-04T08:00:00.000000,purchase,5912,Austin,IL,US,ecommerce,true,false,51,3,208.29,2,1,false
386.36,2024-12-06T00:00:00.000000,purchase,4111,Austin,NY,US,chip,true,false,00,3,422.29,6,1,false
254.35,2024-02-24T20:00:00.000000,purchase,5814,Chicago,IL,US,ecommerce,false,false,00,4,34.55,7,2,false
281.3,2024-11-01T22:00:00.000000,purchase,5812,New York,TX,US,chip,false,false,00,3,42.42,1,1,false
380.24,2024-11-13T11:00:00.000000,refund,5812,Austin,TX,US,contactless,false,false,51,3,28.43,1,2,false
456.33,2024-04-21T01:00:00.000000,refund,5812,New York,IL,US,ecommerce,true,false,51,2,95.95,5,3,false
222.18,2024-07-07T10:00:00.000000,purchase,7011,Chicago,TX,US,chip,true,false,00,3,131.57,8,3,false
306.65,2024-03-13T01:00:00.000000,purchase,5912,Chicago,NY,US,contactless,true,false,00,4,314.22,3,1,false
253.27,2024-04-14T08:00:00.000000,purchase,5912,New York,IL,US,contactless,true,false,51,1,191.22,4,3,false
256.57,2024-01-20T19:00:00.000000,purchase,5912,New York,NY,US,chip,true,false,00,3,340.22,8,1,false
346.67,2024-11-29T06:00:00.000000,refund,5812,Chicago,TX,US,ecommerce,true,false,00,4,126.5,3,2,false
226.72,2024-01-06T10:00:00.000000,refund,7011,Austin,IL,US,contactless,true,false,51,4,49.6,5,3,false
267.11,2024-07-28T21:00:00.000000,purchase,5814,New York,TX,US,contactless,true,false,00,1,462.46,7,1,false
239.54,2024-07-09T05:00:00.000000,purchase,5812,Austin,IL,US,contactless,true,false,00,4,281.36,4,2,false
470.81,2024-11-13T09:00:00.000000,refund,5411,New York,IL,US,chip,true,false,51,1,223.94,3,1,false
349.91,2024-02-09T06:00:00.000000,purchase,5411,Chicago,TX,US,contactless,true,false,51,1,31.73,7,1,false
438.39,2024-01-17T15:00:00.000000,purchase,5912,New York,TX,US,chip,true,false,00,0,294.66,1,1,false
471.15,2024-10-07T15:00:00.000000,refund,5912,Chicago,NY,US,chip,true,false,00,2,445.93,5,2,false
130.54,2024-02-02T13:00:00.000000,purchase,7011,Austin,IL,US,ecommerce,true,false,00,3,63.46,1,1,false
280.2,2024-02-21T12:00:00.000000,refund,4111,Chicago,TX,US,ecommerce,false,false,00,0,33.56,7,1,false
471.69,2024-12-05T17:00:00.000000,purchase,5912,New York,TX,US,chip,false,false,51,3,218.66,8,1,false
420.16,2024-03-20T20:00:00.000000,purchase,5411,New York,NY,US,chip,true,false,51,0,329.99,6,2,false
69.43,2024-09-30T02:00:00.000000,refund,7011,New York,NY,US,ecommerce,true,true,00,2,12.57,4,1,false
61.69,2024-11-30T05:00:00.000000,purchase,5814,Chicago,TX,US,contactless,true,false,00,3,92.42,6,1,false
221.62,2024-07-22T22:00:00.000000,purchase,5814,Austin,TX,US,ecommerce,true,false,00,2,492.5,2,2,false
37.2,2024-05-18T13:00:00.000000,refund,5814,New York,IL,US,contactless,true,false,00,2,359.75,3,3,false
121.08,2024-05-25T21:00:00.000000,refund,5912,Chicago,TX,US,chip,true,false,00,3,394.72,1,3,false
37.49,2024-06-06T13:00:00.000000,purchase,4111,New York,TX,US,chip,true,false,00,1,395.21,2,2,false
335.07,2024-01-27T09:00:00.000000,purchase,5411,Austin,IL,US,ecommerce,true,false,00,3,37.45,5,1,false
392.18,2024-10-17T11:00:00.000000,refund,5411,New York,TX,US,contactless,true,false,00,4,400.88,1,1,false
448.62,2024-07-31T13:00:00.000000,refund,4111,New York,TX,US,contactless,true,false,51,4,120.01,5,2,false
78.07,2024-01-10T11:00:00.000000,purchase,4111,New York,IL,US,contactless,true,false,51,0,110.5,5,3,false
358.34,2024-11-25T06:00:00.000000,refund,5812,New York,IL,US,ecommerce,true,false,00,0,474.21,3,3,false
330.47,2024-07-19T23:00:00.000000,refund,5912,New York,IL,US,ecommerce,false,false,51,3,134.13,2,2,false
72.35,2024-07-26T06:00:00.000000,purchase,5814,Austin,TX,US,chip,true,false,51,2,85.27,2,3,false
441.53,2024-01-04T13:00:00.000000,refund,5812,New York,TX,US,chip,true,false,00,4,414.94,2,1,false
483.8,2024-03-21T13:00:00.000000,purchase,5812,Chicago,NY,US,contactless,true,true,00,3,203.32,5,3,false
110.57,2024-02-28T02:00:00.000000,refund,7011,New York,IL,US,chip,true,false,00,3,413.75,1,3,false
476.3,2024-07-26T18:00:00.000000,purchase,5814,Chicago,IL,US,contactless,true,false,51,4,80.9,6,2,false
199.73,2024-07-05T14:00:00.000000,purchase,5411,Chicago,TX,US,ecommerce,true,false,00,2,218.89,3,2,false
244.14,2024-03-24T04:00:00.000000,purchase,5812,Chicago,TX,US,contactless,true,false,00,1,89.83,7,2,false
494.95,2024-01-08T01:00:00.000000,refund,5912,Austin,NY,US,chip,true,false,51,4,66.01,7,3,false
416.39,2024-10-09T04:00:00.000000,refund,5814,Chicago,NY,US,chip,false,false,00,0,271.95,2,3,false
81.57,2024-11-24T12:00:00.000000,refund,7011,Chicago,NY,US,contactless,true,false,00,1,215.33,2,1,false
216.33,2024-02-15T18:00:00.000000,refund,7011,New York,TX,US,chip,true,false,51,2,117.6,8,1,false
258.29,2024-11-14T11:00:00.000000,refund,5411,New York,TX,US,contactless,true,false,00,3,453.63,5,3,false
170.22,2024-09-15T05:00:00.000000,refund,5814,Austin,IL,US,contactless,true,false,00,2,329.51,8,2,false
98.68,2024-03-15T11:00:00.000000,refund,7011,Chicago,TX,US,ecommerce,true,false,00,4,130.34,8,1,false
159.94,2024-05-25T05:00:00.000000,refund,4111,Austin,NY,US,contactless,true,false,00,4,58.49,7,1,false
361.35,2024-09-23T05:00:00.000000,purchase,7011,Austin,NY,US,contactless,true,false,00,1,403.89,2,3,false
10.72,2024-02-04T03:00:00.000000,purchase,5411,Austin,TX,US,contactless,true,false,00,2,45.98,7,3,false
277.47,2024-07-15T15:00:00.000000,refund,5411,New York,TX,US,chip,true,false,00,1,110.5,4,1,false
220.79,2024-04-11T09:00:00.000000,purchase,5814,Chicago,IL,US,ecommerce,true,false,00,4,76.5,7,3,false
10.02,2024-03-05T01:00:00.000000,purchase,5912,Chicago,TX,US,chip,true,false,00,4,437.05,4,1,false
166.42,2024-09-04T10:00:00.000000,purchase,5812,Chicago,TX,US,contactless,true,false,00,3,42.1,6,1,false
312.34,2024-01-28T19:00:00.000000,refund,5814,Austin,IL,US,contactless,false,false,00,1,153.02,8,2,false
256.62,2024-11-21T12:00:00.000000,purchase,5912,Chicago,IL,US,chip,true,false,51,2,295.08,7,1,false
33.08,2024-02-14T22:00:00.000000,refund,4111,New York,TX,US,contactless,true,false,00,0,423.37,7,2,false
492.56,2024-11-13T22:00:00.000000,refund,7011,New York,NY,US,contactless,false,false,00,1,374.47,5,2,false
394.39,2024-03-23T20:00:00.000000,purchase,5411,New York,TX,US,chip,false,false,00,0,279.52,2,1,false
485.88,2024-04-23T19:00:00.000000,purchase,5814,New York,IL,US,contactless,true,false,51,4,467.21,1,3,false
53.29,2024-07-26T19:00:00.000000,purchase,5411,New York,IL,US,chip,true,false,00,2,221.0,8,2,false
133.52,2024-04-10T15:00:00.000000,refund,5912,Chicago,IL,US,contactless,true,false,00,3,477.04,5,3,false
20.75,2024-04-03T18:00:00.000000,purchase,4111,Chicago,NY,US,chip,true,false,00,3,392.52,4,2,false
389.72,2024-04-21T01:00:00.000000,refund,4111,New York,NY,US,chip,true,false,00,3,419.68,3,3,false
135.95,2024-07-23T16:00:00.000000,purchase,7011,New York,NY,US,contactless,true,false,00,2,266.59,8,1,false
65.65,2024-03-21T12:00:00.000000,refund,5411,Chicago,NY,US,ecommerce,false,true,00,2,155.58,7,2,false
211.7,2024-07-02T03:00:00.000000,refund,7011,Chicago,TX,US,ecommerce,true,false,00,4,102.08,5,1,false
455.8,2024-03-17T07:00:00.000000,refund,7011,Austin,TX,US,ecommerce,true,false,00,0,363.72,6,1,false
409.67,2024-04-08T01:00:00.000000,purchase,5812,Chicago,NY,US,contactless,true,false,00,2,63.19,3,2,false
130.05,2024-10-14T21:00:00.000000,refund,5411,New York,NY,US,chip,true,false,00,4,177.37,3,2,false
75.53,2024-01-20T21:00:00.000000,refund,5812,Chicago,IL,US,ecommerce,true,false,00,4,279.55,7,1,false
459.67,2024-06-14T03:00:00.000000,refund,5411,Austin,TX,US,chip,false,false,00,2,494.9,3,1,false
285.73,2024-07-18T19:00:00.000000,refund,5812,Chicago,NY,US,chip,false,false,00,3,309.76,5,1,false
350.51,2024-08-21T17:00:00.000000,refund,7011,Chicago,NY,US,ecommerce,true,false,00,0,329.76,4,1,false
45.64,2024-11-17T09:00:00.000000,purchase,5812,Chicago,TX,US,contactless,true,true,00,2,64.34,2,1,false
29.71,2024-11-28T13:00:00.000000,refund,5812,Austin,TX,US,chip,true,false,00,2,11.19,1,1,false
344.41,2024-06-06T18:00:00.000000,refund,5411,New York,IL,US,contactless,true,false,00,3,214.87,7,3,false
213.23,2024-05-07T13:00:00.000000,refund,5814,New York,TX,US,chip,true,false,00,4,298.9,2,2,false
37.13,2024-07-18T21:00:00.000000,refund,5814,Chicago,IL,US,contactless,true,false,00,4,21.8,1,1,false
469.24,2024-07-07T14:00:00.000000,refund,7011,Chicago,NY,US,chip,true,false,00,4,146.58,8,1,false
317.59,2024-09-14T14:00:00.000000,refund,5411,Austin,TX,US,contactless,true,true,51,2,59.45,5,1,false
401.01,2024-04-01T00:00:00.000000,refund,5411,New York,IL,US,ecommerce,false,false,00,0,314.19,8,2,false
42.79,2024-01-02T19:00:00.000000,refund,5411,Chicago,NY,US,chip,true,false,00,2,222.94,2,3,false
428.26,2024-09-07T14:00:00.000000,purchase,5912,New York,TX,US,chip,false,false,00,3,187.5,2,1,false
34.24,2024-04-30T14:00:00.000000,refund,5912,Chicago,TX,US,chip,false,true,00,0,238.18,2,2,false
431.52,2024-11-12T14:00:00.000000,purchase,5812,Chicago,TX,US,chip,true,false,00,2,352.19,7,3,false
227.43,2024-04-01T15:00:00.000000,refund,5814,Chicago,NY,US,chip,true,false,51,4,435.84,5,2,false
170.24,2024-07-23T03:00:00.000000,purchase,5411,New York,TX,US,contactless,true,false,51,0,271.27,1,1,false
276.98,2024-02-04T04:00:00.000000,refund,7011,Chicago,TX,US,chip,true,false,00,2,272.02,7,1,false
463.41,2024-07-02T13:00:00.000000,refund,5912,New York,TX,US,ecommerce,false,false,00,2,146.54,6,2,false
134.66,2024-07-06T02:00:00.000000,purchase,7011,Chicago,TX,US,ecommerce,true,false,00,2,415.01,3,2,false
65.48,2024-08-14T16:00:00.000000,purchase,4111,Austin,NY,US,contactless,true,false,00,3,15.92,8,1,false
263.93,2024-09-18T21:00:00.000000,purchase,7011,New York,IL,US,chip,true,false,00,1,128.4,2,1,false
119.98,2024-01-21T01:00:00.000000,refund,5812,Chicago,TX,US,chip,false,false,00,3,160.34,1,3,false
55.62,2024-11-21T04:00:00.000000,refund,5912,New York,NY,US,contactless,true,false,00,0,340.83,1,2,false
81.56,2024-02-12T23:00:00.000000,purchase,4111,New York,IL,US,ecommerce,true,false,00,0,364.64,3,3,false
26.14,2024-06-09T23:00:00.000000,refund,5411,Austin,NY,US,contactless,true,false,00,1,431.07,4,2,false
101.68,2024-09-18T02:00:00.000000,refund,5814,New York,TX,US,chip,false,false,00,1,354.63,2,2,false
156.68,2024-01-28T16:00:00.000000,purchase,5411,New York,TX,US,contactless,false,false,00,0,227.51,2,3,false
153.2,2024-07-12T20:00:00.000000,purchase,5912,New York,TX,US,contactless,true,false,00,1,43.1,4,2,false
379.99,2024-03-10T00:00:00.000000,purchase,5812,Chicago,TX,US,ecommerce,false,true,00,1,180.19,2,3,false
145.69,2024-02-03T19:00:00.000000,purchase,5411,Austin,NY,US,ecommerce,true,false,00,2,327.08,3,1,false
250.54,2024-12-20T03:00:00.000000,refund,5814,New York,TX,US,ecommerce,true,false,51,1,413.02,5,2,false
89.77,2024-04-09T04:00:00.000000,purchase,5411,Austin,TX,US,contactless,true,false,00,1,491.66,7,1,false
174.15,2024-09-08T09:00:00.000000,refund,4111,Chicago,TX,US,contactless,false,false,00,0,216.09,8,2,false
10.06,2024-03-25T21:00:00.000000,purchase,4111,Chicago,NY,US,chip,false,false,00,3,367.53,5,2,false
125.97,2024-04-23T02:00:00.000000,purchase,7011,New York,IL,US,ecommerce,true,false,00,2,127.9,4,2,false
8.66,2024-06-28T19:00:00.000000,purchase,7011,New York,TX,US,chip,false,false,51,0,183.22,6,2,false
366.81,2024-05-09T05:00:00.000000,purchase,5814,Chicago,IL,US,chip,true,false,51,0,8.38,1,3,false
275.97,2024-06-14T19:00:00.000000,refund,5411,Chicago,TX,US,ecommerce,true,false,00,1,274.21,2,1,false
95.54,2024-05-20T14:00:00.000000,purchase,5411,New York,NY,US,ecommerce,true,false,00,4,170.88,7,1,false
237.91,2024-03-14T08:00:00.000000,purchase,5411,Austin,NY,US,chip,true,false,00,4,204.81,5,2,false
467.39,2024-09-14T15:00:00.000000,purchase,4111,Chicago,TX,US,chip,false,false,00,0,218.73,1,2,false
54.03,2024-04-16T18:00:00.000000,purchase,5812,Chicago,IL,US,chip,true,false,00,1,304.17,2,2,false
409.64,2024-05-14T19:00:00.000000,refund,7011,Austin,NY,US,ecommerce,true,false,51,3,444.99,2,2,false
216.66,2024-09-16T07:00:00.000000,purchase,7011,Austin,NY,US,ecommerce,true,false,00,1,434.17,7,1,false
248.01,2024-06-12T11:00:00.000000,purchase,5812,New York,IL,US,chip,true,false,00,0,152.77,2,3,false
417.47,2024-01-19T06:00:00.000000,refund,5812,Chicago,TX,US,ecommerce,true,false,00,3,397.58,4,2,false
197.15,2024-04-03T12:00:00.000000,purchase,5812,Chicago,NY,US,contactless,true,false,00,3,170.2,5,2,false
253.84,2024-03-23T20:00:00.000000,refund,5912,Austin,IL,US,ecommerce,false,false,51,3,236.12,8,2,false
344.18,2024-05-22T21:00:00.000000,refund,7011,New York,NY,US,chip,true,false,51,0,359.82,5,3,false
491.24,2024-06-16T12:00:00.000000,refund,4111,New York,NY,US,ecommerce,true,false,00,1,368.52,3,1,false
172.01,2024-03-27T08:00:00.000000,purchase,5912,Chicago,IL,US,chip,true,false,00,4,93.01,7,1,false
416.31,2024-02-28T16:00:00.000000,refund,4111,Austin,NY,US,chip,true,false,51,1,51.05,1,2,false
353.66,2024-01-25T20:00:00.000000,purchase,5812,New York,NY,US,contactless,false,false,51,2,98.52,5,1,false
318.35,2024-07-03T14:00:00.000000,refund,5411,Austin,TX,US,chip,true,false,00,0,448.17,8,3,false
202.94,2024-10-11T16:00:00.000000,purchase,5912,Chicago,TX,US,chip,false,false,00,0,21.61,6,2,false
174.43,2024-10-23T22:00:00.000000,refund,4111,Austin,NY,US,chip,true,false,00,0,65.57,5,2,false
28.14,2024-02-23T08:00:00.000000,purchase,5912,Chicago,IL,US,contactless,false,false,00,1,169.44,5,2,false
65.78,2024-10-01T20:00:00.000000,refund,4111,Austin,IL,US,chip,true,false,00,0,210.06,2,2,false
36.29,2024-07-20T23:00:00.000000,purchase,7011,Chicago,NY,US,ecommerce,true,false,51,0,478.92,2,2,false
370.7,2024-07-09T08:00:00.000000,purchase,7011,Austin,TX,US,contactless,true,false,00,0,144.29,8,2,false
128.54,2024-07-11T11:00:00.000000,refund,7011,New York,NY,US,chip,true,false,00,2,77.69,6,1,false
82.46,2024-10-22T04:00:00.000000,refund,5411,Chicago,IL,US,chip,true,false,51,1,76.96,4,1,false
43.16,2024-07-03T10:00:00.000000,refund,4111,Austin,NY,US,chip,true,false,00,0,320.69,6,3,false
420.79,2024-02-11T14:00:00.000000,purchase,5411,Austin,TX,US,ecommerce,false,false,00,3,356.39,2,3,false
435.4,2024-04-27T05:00:00.000000,purchase,5814,New York,NY,US,ecommerce,true,false,00,1,176.11,6,3,false
335.6,2024-11-11T23:00:00.000000,refund,5814,New York,TX,US,chip,true,false,00,0,30.33,5,1,false
141.68,2024-01-25T09:00:00.000000,purchase,4111,New York,NY,US,ecommerce,true,false,00,1,337.33,5,3,false
121.86,2024-09-21T08:00:00.000000,refund,5812,Austin,TX,US,ecommerce,true,true,00,1,122.69,6,2,false
147.24,2024-06-07T20:00:00.000000,refund,5814,Austin,IL,US,ecommerce,false,false,00,4,18.35,4,1,false
230.27,2024-10-26T21:00:00.000000,purchase,5912,New York,NY,US,ecommerce,true,false,00,2,86.53,7,1,false
79.61,2024-06-09T23:00:00.000000,purchase,4111,Austin,IL,US,chip,true,false,51,1,26.95,5,2,false
223.47,2024-01-01T23:00:00.000000,refund,7011,Chicago,TX,US,ecommerce,true,false,00,2,212.02,4,2,false
132.36,2024-01-18T07:00:00.000000,purchase,5814,Austin,IL,US,contactless,true,false,00,0,76.17,7,2,false
480.93,2024-03-17T09:00:00.000000,purchase,4111,Chicago,TX,US,contactless,true,false,00,3,392.1,8,2,false
486.34,2024-11-11T20:00:00.000000,purchase,7011,New York,TX,US,chip,true,false,00,2,254.62,5,3,false
273.99,2024-08-09T13:00:00.000000,refund,5411,Austin,NY,US,contactless,false,false,00,3,55.68,4,1,false
122.98,2024-09-19T11:00:00.000000,purchase,5814,Austin,IL,US,chip,false,false,00,3,135.81,3,3,false
482.87,2024-01-25T04:00:00.000000,purchase,7011,Austin,NY,US,chip,false,false,00,2,255.26,3,3,false
155.46,2024-09-07T07:00:00.000000,purchase,5812,New York,NY,US,ecommerce,false,false,00,3,497.61,1,3,false
178.94,2024-11-09T20:00:00.000000,purchase,5912,Chicago,IL,US,chip,true,true,00,1,494.19,2,3,false
1.53,2024-01-24T00:00:00.000000,purchase,5814,New York,TX,US,contactless,true,false,51,3,493.4,5,1,false
191.43,2024-01-28T00:00:00.000000,purchase,5812,Chicago,TX,US,ecommerce,true,false,00,0,195.98,3,2,false
237.85,2024-10-17T11:00:00.000000,purchase,4111,Austin,TX,US,chip,false,false,00,1,92.92,6,3,false
251.88,2024-06-04T03:00:00.000000,refund,5912,New York,IL,US,chip,true,false,51,1,391.04,5,1,false
101.29,2024-09-24T11:00:00.000000,purchase,5912,Austin,TX,US,contactless,false,false,00,1,367.87,4,2,false
252.86,2024-09-30T07:00:00.000000,refund,5411,New York,IL,US,contactless,false,false,00,1,57.03,7,2,false
3.47,2024-07-30T18:00:00.000000,purchase,5814,New York,NY,US,chip,true,false,00,2,160.53,8,3,false
132.82,2024-06-03T18:00:00.000000,refund,5411,Chicago,TX,US,chip,true,false,00,0,63.37,3,1,false
45.79,2024-03-09T06:00:00.000000,purchase,7011,New York,IL,US,chip,true,false,00,3,17.53,2,2,false
200.36,2024-07-06T19:00:00.000000,purchase,5812,Austin,NY,US,ecommerce,true,false,00,4,358.27,5,2,false
21.79,2024-08-31T05:00:00.000000,refund,5411,New York,IL,US,chip,false,false,00,4,103.43,2,2,false
12.22,2024-03-09T00:00:00.000000,purchase,5814,New York,TX,US,contactless,true,false,00,0,289.7,3,2,false
152.82,2024-05-04T22:00:00.000000,purchase,4111,Austin,IL,US,ecommerce,true,false,00,3,286.36,8,2,false
117.17,2024-03-17T14:00:00.000000,refund,5812,Chicago,TX,US,contactless,false,true,00,4,115.87,7,3,false
293.21,2024-02-19T02:00:00.000000,refund,7011,Austin,NY,US,contactless,true,false,00,4,49.16,1,2,false
265.07,2024-11-22T04:00:00.000000,refund,5912,Chicago,NY,US,chip,true,false,00,0,354.07,4,3,false
375.52,2024-12-06T08:00:00.000000,refund,5411,New York,TX,US,contactless,false,false,51,3,424.47,7,3,false
329.11,2024-07-24T08:00:00.000000,purchase,5812,New York,NY,US,ecommerce,true,false,00,3,120.35,7,1,false
358.28,2024-01-06T01:00:00.000000,purchase,5812,Austin,IL,US,chip,false,false,00,0,235.64,7,1,false
439.67,2024-11-26T17:00:00.000000,purchase,4111,Chicago,IL,US,ecommerce,true,false,00,4,386.13,4,2,false
195.37,2024-06-28T19:00:00.000000,purchase,4111,New York,NY,US,contactless,true,false,00,2,441.03,6,3,false
163.74,2024-11-26T18:00:00.000000,purchase,4111,New York,TX,US,ecommerce,true,false,00,3,60.64,5,3,false
492.38,2024-08-15T19:00:00.000000,purchase,5912,Chicago,IL,US,contactless,true,false,51,4,285.81,7,1,false
75.58,2024-09-22T23:00:00.000000,refund,5411,New York,NY,US,ecommerce,false,false,00,1,258.01,7,2,false
362.35,2024-09-09T07:00:00.000000,refund,5411,Austin,TX,US,contactless,false,false,00,0,425.2,7,3,false
321.97,2024-03-25T00:00:00.000000,refund,5411,Chicago,IL,US,ecommerce,true,true,00,4,45.0,4,1,false
22.85,2024-01-23T01:00:00.000000,purchase,5912,Chicago,NY,US,contactless,true,false,00,4,230.11,7,2,false
417.81,2024-09-29T00:00:00.000000,refund,7011,Chicago,NY,US,ecommerce,true,false,51,1,118.68,3,3,false
446.08,2024-07-26T05:00:00.000000,purchase,5814,Chicago,IL,US,ecommerce,true,false,51,3,220.25,6,2,false
314.04,2024-05-01T05:00:00.000000,refund,5912,Chicago,NY,US,contactless,true,false,51,1,496.59,8,2,false
367.19,2024-01-30T03:00:00.000000,refund,7011,Austin,NY,US,contactless,true,false,00,3,457.57,1,1,false
406.3,2024-01-07T19:00:00.000000,refund,5814,Austin,IL,US,contactless,true,true,00,1,7.69,2,2,false
70.51,2024-10-09T21:00:00.000000,refund,5912,New York,NY,US,contactless,true,false,00,0,114.12,4,1,false
262.35,2024-04-10T04:00:00.000000,purchase,7011,Chicago,NY,US,ecommerce,true,false,51,4,165.97,2,2,false
252.68,2024-07-30T06:00:00.000000,purchase,5411,New York,TX,US,contactless,true,false,00,4,199.72,3,2,false
417.63,2024-09-22T19:00:00.000000,purchase,7011,New York,IL,US,contactless,false,false,51,0,326.94,6,3,false
402.53,2024-11-25T16:00:00.000000,refund,5411,Chicago,TX,US,chip,true,false,51,2,211.19,5,1,false
413.38,2024-11-27T20:00:00.000000,purchase,5814,Austin,TX,US,contactless,false,true,00,3,166.76,8,3,false
292.45,2024-07-31T19:00:00.000000,refund,5411,Austin,IL,US,contactless,true,false,51,1,120.28,8,3,false
446.52,2024-03-30T16:00:00.000000,refund,7011,Austin,NY,US,contactless,true,false,00,4,316.84,6,3,false
341.76,2024-06-07T02:00:00.000000,refund,5411,Chicago,TX,US,chip,true,false,00,3,259.84,5,1,false
346.97,2024-06-02T20:00:00.000000,refund,4111,Chicago,IL,US,ecommerce,true,false,00,3,275.06,6,1,false
115.74,2024-01-25T23:00:00.000000,refund,5812,New York,TX,US,chip,true,false,51,2,151.88,3,3,false
16.55,2024-09-01T22:00:00.000000,refund,5411,Austin,TX,US,chip,true,false,00,3,234.69,3,1,false
67.41,2024-10-02T00:00:00.000000,refund,5814,Austin,IL,US,ecommerce,false,false,00,4,357.01,3,2,false
180.99,2024-07-11T13:00:00.000000,refund,5411,Austin,IL,US,ecommerce,true,false,00,4,233.9,2,2,false
53.35,2024-08-26T02:00:00.000000,purchase,5814,Chicago,NY,US,contactless,true,false,00,1,6.81,3,1,false
418.07,2024-12-01T14:00:00.000000,refund,5814,New York,NY,US,ecommerce,true,false,00,2,331.69,4,2,false
279.71,2024-03-30T07:00:00.000000,purchase,5912,Chicago,IL,US,ecommerce,true,false,00,3,230.97,8,2,false
314.26,2024-02-23T08:00:00.000000,purchase,5812,Chicago,NY,US,ecommerce,true,false,51,1,299.51,6,3,false
313.49,2024-04-28T20:00:00.000000,refund,5411,Austin,IL,US,contactless,false,false,00,2,87.59,2,3,false
340.65,2024-01-20T03:00:00.000000,refund,5411,New York,TX,US,chip,false,false,00,1,299.6,3,3,false
245.16,2024-06-20T23:00:00.000000,purchase,7011,New York,IL,US,chip,false,false,00,4,234.76,3,2,false
2.65,2024-12-21T08:00:00.000000,refund,7011,Chicago,NY,US,ecommerce,true,false,00,0,478.12,4,3,false
399.05,2024-12-30T01:00:00.000000,refund,5814,New York,NY,US,chip,true,false,51,4,79.9,6,2,false
374.38,2024-05-16T20:00:00.000000,refund,5411,Chicago,NY,US,chip,false,false,00,2,478.09,5,2,false
