amount,timestamp,transaction_type,mcc_code,merchant_city,merchant_state,merchant_country,entry_mode,pin_used,card_present,is_international,is_overdraft,overdraft_fee,response_code,txn_count_1h,txn_amount_1h,is_fraud
40.16,2024-04-11T00:00:00.000000,purchase,7011,Seattle,TX,US,pin,false,true,false,false,,00,0,168.91,false
5.26,2024-05-29T23:00:00.000000,atm_withdrawal,7011,Phoenix,WA,US,signature,true,true,false,false,,00,1,284.47,false
291.3,2024-09-15T02:00:00.000000,purchase,7011,Dallas,AZ,US,signature,false,true,false,false,,51,2,205.64,false
195.25,2024-04-15T15:00:00.000000,atm_withdrawal,5411,Seattle,TX,US,contactless,true,true,false,false,,00,3,108.7,false
158.45,2024-04-12T09:00:00.000000,refund,5912,Dallas,TX,US,atm,true,true,false,false,,00,1,284.82,false
280.15,2024-04-09T07:00:00.000000,refund,7011,Dallas,WA,US,signature,true,true,false,false,,51,3,190.21,false
130.71,2024-08-26T07:00:00.000000,refund,5912,Dallas,AZ,US,pin,true,true,false,false,,51,0,162.97,false
261.65,2024-05-15T09:00:00.000000,purchase,,Dallas,WA,US,contactless,false,true,false,false,,00,3,258.77,false
248.02,2024-02-25T19:00:00.000000,purchase,,Seattle,WA,US,atm,false,true,false,false,,00,1,200.97,false
64.1,2024-09-10T19:00:00.000000,atm_withdrawal,5812,Seattle,TX,US,contactless,false,false,false,false,,00,2,108.1,false
76.3,2024-04-05T07:00:00.000000,atm_withdrawal,,Seattle,AZ,US,pin,false,false,false,true,,00,2,181.44,false
88.6,2024-09-05T13:00:00.000000,refund,5814,Dallas,WA,US,contactless,false,true,false,false,,51,2,90.08,false
72.92,2024-12-06T01:00:00.000000,atm_withdrawal,5411,Phoenix,AZ,US,atm,true,false,false,false,,00,1,290.77,false
176.34,2024-10-31T04:00:00.000000,atm_withdrawal,7011,Phoenix,WA,US,contactless,false,true,false,false,,00,3,73.26,false
78.55,2024-07-20T01:00:00.000000,atm_withdrawal,7011,Phoenix,TX,US,atm,false,true,false,false,,51,0,291.87,false
126.28,2024-04-19T00:00:00.000000,refund,5411,Seattle,TX,US,pin,true,false,false,false,,00,1,19.31,false
40.19,2024-11-01T04:00:00.000000,atm_withdrawal,5411,Seattle,AZ,US,pin,true,true,false,false,,00,3,2.95,false
273.1,2024-07-31T01:00:00.000000,atm_withdrawal,5814,Dallas,WA,US,atm,true,true,false,false,,00,1,165.95,false
106.78,2024-12-29T01:00:00.000000,atm_withdrawal,5912,Phoenix,TX,US,contactless,false,true,false,false,,00,1,61.73,false
137.99,2024-04-04T12:00:00.000000,refund,5812,Seattle,AZ,US,signature,true,true,false,true,,00,0,152.24,false
175.42,2024-08-18T22:00:00.000000,purchase,5812,Dallas,WA,US,atm,true,true,false,false,,00,0,35.45,false
271.38,2024-06-09T23:00:00.000000,purchase,,Phoenix,AZ,US,signature,true,true,false,false,,00,2,251.05,false
126.77,2024-02-27T02:00:00.000000,purchase,5812,Phoenix,WA,US,atm,false,true,false,false,,51,0,200.72,false
275.4,2024-03-25T10:00:00.000000,purchase,5912,Seattle,TX,US,contactless,true,true,false,false,,00,0,205.27,false
150.99,2024-04-07T05:00:00.000000,purchase,5814,Seattle,AZ,US,contactless,false,true,false,false,,51,1,278.0,false
160.02,2024-11-30T16:00:00.000000,atm_withdrawal,5411,Phoenix,TX,US,signature,false,true,false,false,,00,0,297.64,false
157.53,2024-08-27T01:00:00.000000,purchase,5912,Phoenix,WA,US,atm,false,true,false,false,,00,1,203.46,false
6.59,2024-06-08T21:00:00.000000,refund,7011,Seattle,AZ,US,pin,false,true,false,false,,51,3,213.96,false
132.6,2024-07-12T11:00:00.000000,purchase,5912,Dallas,AZ,US,contactless,false,true,false,false,,00,1,0.53,false
55.75,2024-06-18T14:00:00.000000,purchase,5812,Dallas,WA,US,pin,false,true,false,false,,51,1,14.77,false
2.18,2024-03-27T03:00:00.000000,purchase,,Dallas,TX,US,contactless,true,true,false,false,,00,1,127.96,false
239.95,2024-01-02T02:00:00.000000,purchase,7011,Phoenix,WA,US,signature,true,true,false,false,,00,1,290.72,false
52.53,2024-05-23T02:00:00.000000,purchase,5912,Seattle,WA,US,signature,false,true,false,false,,51,3,93.9,false
142.57,2024-06-28T13:00:00.000000,purchase,5411,Dallas,TX,US,signature,true,true,false,false,,00,0,170.54,false
217.83,2024-03-04T17:00:00.000000,atm_withdrawal,,Seattle,TX,US,pin,true,true,false,false,,00,3,2.65,false
167.39,2024-04-16T12:00:00.000000,atm_withdrawal,5814,Phoenix,TX,US,signature,true,true,false,false,,51,1,124.72,false
98.47,2024-07-01T09:00:00.000000,atm_withdrawal,5912,Phoenix,TX,US,contactless,true,true,false,false,,00,2,270.76,false
155.99,2024-08-09T02:00:00.000000,purchase,5814,Phoenix,TX,US,signature,true,true,false,false,,00,2,176.85,false
167.08,2024-01-26T22:00:00.000000,purchase,7011,Phoenix,WA,US,atm,false,true,false,false,,00,1,247.3,false
235.5,2024-08-30T06:00:00.000000,refund,,Phoenix,TX,US,atm,true,true,false,false,,51,3,3.92,false
32.73,2024-07-09T17:00:00.000000,purchase,7011,Seattle,TX,US,signature,false,true,false,false,,00,1,60.82,false
168.53,2024-08-16T06:00:00.000000,atm_withdrawal,5812,Phoenix,TX,US,signature,false,true,false,false,,00,3,53.77,false
75.3,2024-06-14T11:00:00.000000,atm_withdrawal,,Phoenix,AZ,US,contactless,true,true,false,false,,00,0,249.69,false
83.8,2024-08-30T00:00:00.000000,atm_withdrawal,5812,Phoenix,AZ,US,contactless,true,true,false,false,,00,0,30.5,false
231.91,2024-11-19T13:00:00.000000,atm_withdrawal,7011,Dallas,WA,US,signature,false,true,false,false,,51,0,279.62,false
152.81,2024-05-06T20:00:00.000000,atm_withdrawal,5912,Seattle,TX,US,atm,true,true,false,true,,00,2,80.24,false
168.96,2024-07-26T01:00:00.000000,atm_withdrawal,5411,Seattle,TX,US,atm,true,true,false,false,,00,1,264.15,false
228.24,2024-07-11T01:00:00.000000,refund,,Seattle,TX,US,signature,true,false,false,false,,00,1,154.67,false
273.83,2024-08-25T02:00:00.000000,atm_withdrawal,5912,Seattle,WA,US,contactless,true,true,false,false,,51,2,97.05,false
133.53,2024-02-01T08:00:00.000000,purchase,5814,Phoenix,WA,US,atm,true,true,false,false,,51,1,289.92,false
184.15,2024-04-09T23:00:00.000000,atm_withdrawal,,Seattle,TX,US,signature,false,true,false,false,,00,1,121.52,false
152.16,2024-02-02T19:00:00.000000,refund,5411,Seattle,AZ,US,signature,false,true,false,false,,00,1,209.23,false
154.14,2024-06-22T11:00:00.000000,purchase,5814,Dallas,TX,US,atm,false,true,false,false,,51,1,20.18,false
208.13,2024-05-19T10:00:00.000000,refund,5814,Dallas,WA,US,signature,false,true,false,false,,00,1,249.12,false
136.25,2024-11-11T01:00:00.000000,atm_withdrawal,7011,Seattle,WA,US,contactless,true,true,false,false,,00,0,294.36,false
160.45,2024-05-14T23:00:00.000000,purchase,7011,Phoenix,WA,US,atm,true,false,false,false,,51,3,33.15,false
143.93,2024-12-19T10:00:00.000000,atm_withdrawal,5411,Seattle,AZ,US,contactless,true,true,false,false,,00,1,223.87,false
282.51,2024-05-21T09:00:00.000000,refund,5411,Phoenix,WA,US,signature,false,true,false,false,,00,2,81.12,false
210.07,2024-01-02T23:00:00.000000,atm_withdrawal,5411,Dallas,TX,US,atm,true,false,true,false,,51,3,44.38,false
263.08,2024-10-31T20:00:00.000000,atm_withdrawal,7011,Phoenix,WA,US,signature,false,true,false,false,,51,0,109.27,false
282.71,2024-02-03T00:00:00.000000,purchase,7011,Phoenix,AZ,US,signature,false,true,false,false,,00,3,198.55,false
78.62,2024-04-29T03:00:00.000000,refund,,Seattle,TX,US,pin,true,true,false,false,,00,0,286.07,false
168.29,2024-08-31T22:00:00.000000,refund,,Phoenix,AZ,US,pin,false,true,false,false,,00,3,298.18,false
283.04,2024-08-26T12:00:00.000000,atm_withdrawal,,Seattle,TX,US,contactless,false,false,false,false,,00,0,298.07,false
252.16,2024-05-08T13:00:00.000000,refund,5814,Dallas,WA,US,atm,false,true,false,false,,51,0,186.99,false
42.0,2024-09-09T04:00:00.000000,purchase,5912,Phoenix,TX,US,pin,true,true,false,false,,51,3,196.03,false
37.36,2024-09-11T05:00:00.000000,atm_withdrawal,5814,Phoenix,TX,US,signature,true,true,false,false,,00,1,48.34,false
133.19,2024-01-05T23:00:00.000000,atm_withdrawal,5411,Seattle,AZ,US,contactless,true,true,false,false,,00,2,217.82,false
22.69,2024-06-04T22:00:00.000000,refund,5812,Dallas,TX,US,pin,false,true,false,false,,00,3,165.38,false
72.95,2024-03-18T19:00:00.000000,purchase,5814,Phoenix,AZ,US,atm,true,true,false,false,,00,1,107.7,false
22.86,2024-04-30T10:00:00.000000,purchase,,Phoenix,AZ,US,pin,false,true,false,false,,00,1,270.03,false
201.17,2024-06-12T14:00:00.000000,purchase,7011,Phoenix,WA,US,signature,false,false,false,false,,00,2,76.52,false
235.4,2024-07-04T19:00:00.000000,refund,5912,Phoenix,WA,US,signature,true,false,false,false,,00,3,42.5,false
269.21,2024-02-10T16:00:00.000000,purchase,5812,Dallas,AZ,US,contactless,false,true,false,false,,00,1,47.45,false
47.18,2024-04-11T12:00:00.000000,atm_withdrawal,7011,Seattle,TX,US,signature,true,true,false,false,,51,1,44.81,false
215.12,2024-03-22T07:00:00.000000,purchase,7011,Dallas,TX,US,pin,true,true,false,false,,51,1,176.56,false
198.42,2024-07-27T02:00:00.000000,purchase,5812,Phoenix,TX,US,pin,false,false,false,false,,00,1,240.26,false
43.75,2024-11-28T01:00:00.000000,refund,5812,Dallas,AZ,US,contactless,true,true,false,false,,51,3,48.01,false
264.97,2024-09-03T17:00:00.000000,atm_withdrawal,5812,Seattle,TX,US,contactless,true,true,false,false,,51,2,150.84,false
290.3,2024-10-05T10:00:00.000000,atm_withdrawal,5411,Dallas,WA,US,signature,false,true,false,false,,00,3,172.33,false
66.66,2024-03-23T13:00:00.000000,refund,,Phoenix,WA,US,pin,true,true,false,false,,00,2,168.14,false
285.8,2024-02-23T02:00:00.000000,atm_withdrawal,5812,Seattle,TX,US,contactless,false,false,false,false,,00,2,123.81,false
120.08,2024-05-15T19:00:00.000000,purchase,7011,Seattle,TX,US,pin,false,true,false,false,,51,1,163.08,false
146.69,2024-02-13T06:00:00.000000,refund,,Phoenix,TX,US,signature,true,true,false,false,,00,1,4.54,false
296.97,2024-02-19T13:00:00.000000,atm_withdrawal,5912,Phoenix,WA,US,contactless,false,true,false,false,,00,3,17.43,false
249.9,2024-09-12T22:00:00.000000,atm_withdrawal,,Seattle,WA,US,signature,false,true,false,false,,51,0,126.8,false
49.28,2024-08-16T05:00:00.000000,atm_withdrawal,5812,Dallas,AZ,US,atm,false,false,false,false,,00,1,71.03,false
130.03,2024-04-29T04:00:00.000000,refund,5812,Seattle,WA,US,contactless,false,true,true,false,,00,1,227.05,false
155.17,2024-08-01T14:00:00.000000,atm_withdrawal,5814,Seattle,AZ,US,contactless,true,true,false,false,,51,2,72.57,false
102.4,2024-11-13T21:00:00.000000,atm_withdrawal,,Phoenix,TX,US,atm,false,false,false,false,,00,0,247.19,false
59.53,2024-04-30T23:00:00.000000,refund,,Phoenix,TX,US,atm,false,true,false,false,,00,2,72.44,false
96.24,2024-10-02T21:00:00.000000,refund,7011,Dallas,WA,US,signature,false,true,false,false,,00,1,27.77,false
216.92,2024-03-03T09:00:00.000000,atm_withdrawal,7011,Seattle,AZ,US,contactless,true,true,false,false,,00,3,143.23,false
6.83,2024-05-30T08:00:00.000000,purchase,5814,Dallas,WA,US,signature,true,true,false,false,,00,3,116.26,false
166.66,2024-10-17T08:00:00.000000,purchase,5912,Phoenix,AZ,US,pin,false,true,false,false,,00,3,100.66,false
132.7,2024-07-09T08:00:00.000000,atm_withdrawal,,Seattle,WA,US,contactless,false,true,false,false,,00,3,229.53,false
6.41,2024-05-13T06:00:00.000000,purchase,5812,Dallas,WA,US,contactless,true,true,false,true,,00,3,66.7,false
100.12,2024-08-12T07:00:00.000000,purchase,7011,Seattle,WA,US,atm,true,true,false,false,,00,2,201.0,false
187.55,2024-04-05T07:00:00.000000,refund,5814,Phoenix,TX,US,pin,false,true,false,false,,00,3,250.42,false
154.17,2024-04-30T04:00:00.000000,purchase,5812,Phoenix,AZ,US,atm,false,false,true,false,,00,1,135.79,false
20.22,2024-05-24T18:00:00.000000,atm_withdrawal,5814,Seattle,TX,US,signature,false,true,false,false,,51,3,150.93,false
295.54,2024-04-06T10:00:00.000000,purchase,,Dallas,AZ,US,atm,true,true,false,false,,00,1,277.09,false
236.72,2024-02-03T12:00:00.000000,purchase,7011,Phoenix,AZ,US,contactless,false,true,false,false,,00,1,181.21,false
291.54,2024-05-08T07:00:00.000000,atm_withdrawal,,Seattle,AZ,US,pin,true,true,false,false,,00,1,54.27,false
32.33,2024-09-16T16:00:00.000000,refund,5814,Dallas,TX,US,signature,false,true,false,false,,51,0,20.85,false
80.4,2024-04-28T20:00:00.000000,purchase,7011,Phoenix,AZ,US,contactless,false,true,false,false,,00,2,24.65,false
12.84,2024-02-21T20:00:00.000000,refund,,Phoenix,WA,US,pin,false,true,false,false,,00,3,99.49,false
233.92,2024-08-25T01:00:00.000000,refund,5812,Seattle,AZ,US,contactless,true,true,false,false,,00,0,26.65,false
81.86,2024-02-22T00:00:00.000000,atm_withdrawal,7011,Dallas,WA,US,signature,true,true,false,false,,00,3,194.65,false
39.74,2024-08-31T07:00:00.000000,purchase,5411,Seattle,AZ,US,pin,false,true,false,false,,00,0,127.08,false
127.25,2024-08-17T11:00:00.000000,refund,,Phoenix,AZ,US,atm,false,true,false,true,,00,2,92.56,false
273.51,2024-01-21T09:00:00.000000,atm_withdrawal,5814,Dallas,WA,US,pin,true,true,false,false,,00,3,153.65,false
245.87,2024-04-29T03:00:00.000000,atm_withdrawal,5814,Dallas,TX,US,signature,true,true,false,false,,00,2,280.99,false
78.32,2024-01-26T06:00:00.000000,atm_withdrawal,5812,Phoenix,AZ,US,atm,true,true,false,false,,00,2,73.32,false
45.66,2024-11-03T18:00:00.000000,atm_withdrawal,,Seattle,WA,US,signature,false,true,false,false,,00,3,46.41,false
275.83,2024-04-09T02:00:00.000000,refund,5814,Seattle,TX,US,contactless,false,false,false,false,,00,1,91.6,false
171.61,2024-07-09T16:00:00.000000,refund,5814,Phoenix,WA,US,signature,false,true,false,false,,00,3,97.29,false
210.42,2024-04-01T14:00:00.000000,atm_withdrawal,7011,Seattle,AZ,US,atm,false,true,false,false,,00,0,272.97,false
27.75,2024-11-04T08:00:00.000000,atm_withdrawal,7011,Phoenix,TX,US,pin,false,true,false,false,,00,0,211.86,false
18.2,2024-12-06T00:00:00.000000,purchase,7011,Phoenix,AZ,US,contactless,true,true,false,false,,00,3,128.65,false
206.77,2024-02-24T20:00:00.000000,purchase,5912,Seattle,WA,US,signature,true,true,false,false,,00,2,49.79,false
128.17,2024-11-01T22:00:00.000000,refund,,Seattle,WA,US,signature,false,true,false,false,,00,3,13.62,false
22.65,2024-11-13T11:00:00.000000,atm_withdrawal,5411,Dallas,TX,US,atm,true,true,false,true,,00,3,36.73,false
281.57,2024-04-21T01:00:00.000000,purchase,,Dallas,AZ,US,contactless,false,true,false,false,,00,2,254.25,false
190.7,2024-07-07T10:00:00.000000,atm_withdrawal,5814,Dallas,TX,US,atm,false,true,false,false,,00,1,194.41,false
240.69,2024-03-13T01:00:00.000000,refund,5812,Dallas,WA,US,contactless,true,false,false,false,,51,0,46.98,false
26.04,2024-04-14T08:00:00.000000,purchase,5814,Dallas,TX,US,pin,true,true,false,false,,00,1,187.56,false
257.01,2024-01-20T19:00:00.000000,refund,7011,Dallas,TX,US,pin,true,true,false,false,,00,2,17.52,false
20.92,2024-11-29T06:00:00.000000,atm_withdrawal,5411,Seattle,AZ,US,contactless,true,true,false,true,,00,3,152.07,false
258.97,2024-01-06T10:00:00.000000,atm_withdrawal,5411,Phoenix,AZ,US,pin,false,true,false,false,,00,2,100.6,false
136.68,2024-07-28T21:00:00.000000,purchase,5912,Phoenix,TX,US,pin,true,true,false,false,,00,1,30.74,false
102.41,2024-07-09T05:00:00.000000,atm_withdrawal,5814,Seattle,WA,US,signature,true,true,false,false,,51,2,222.75,false
166.37,2024-11-13T09:00:00.000000,purchase,5812,Seattle,WA,US,pin,true,true,false,false,,51,1,215.03,false
278.07,2024-02-09T06:00:00.000000,purchase,5912,Phoenix,TX,US,pin,true,true,false,false,,00,3,153.19,false
81.09,2024-01-17T15:00:00.000000,purchase,5814,Phoenix,TX,US,contactless,true,false,false,false,,00,1,50.43,false
39.64,2024-10-07T15:00:00.000000,purchase,,Seattle,TX,US,signature,true,true,false,false,,00,2,200.88,false
158.55,2024-02-02T13:00:00.000000,purchase,5912,Dallas,AZ,US,contactless,true,true,false,false,,00,0,129.99,false
72.29,2024-02-21T12:00:00.000000,purchase,5411,Dallas,AZ,US,pin,true,true,false,false,,00,1,198.37,false
33.73,2024-12-05T17:00:00.000000,atm_withdrawal,,Dallas,AZ,US,atm,false,true,false,false,,00,0,27.44,false
49.27,2024-03-20T20:00:00.000000,purchase,5411,Phoenix,WA,US,atm,false,true,false,false,,00,2,270.78,false
16.06,2024-09-30T02:00:00.000000,refund,5812,Phoenix,TX,US,signature,false,true,false,false,,00,3,1.07,false
61.33,2024-11-30T05:00:00.000000,purchase,5411,Dallas,TX,US,contactless,true,true,false,false,,00,3,66.82,false
94.29,2024-07-22T22:00:00.000000,atm_withdrawal,,Phoenix,TX,US,pin,true,true,false,false,,00,3,119.51,false
92.2,2024-05-18T13:00:00.000000,purchase,5814,Seattle,WA,US,contactless,false,true,false,false,,00,2,59.52,false
228.09,2024-05-25T21:00:00.000000,purchase,5814,Phoenix,WA,US,atm,true,true,false,false,,00,2,26.34,false
87.7,2024-06-06T13:00:00.000000,purchase,5912,Dallas,AZ,US,atm,true,false,false,false,,00,0,206.23,false
150.53,2024-01-27T09:00:00.000000,purchase,5411,Dallas,WA,US,contactless,true,true,false,false,,00,2,298.16,false
54.19,2024-10-17T11:00:00.000000,atm_withdrawal,5912,Phoenix,WA,US,atm,true,true,false,false,,51,2,100.49,true
104.75,2024-07-31T13:00:00.000000,atm_withdrawal,5812,Seattle,AZ,US,pin,false,true,false,false,,00,3,79.86,false
6.43,2024-01-10T11:00:00.000000,atm_withdrawal,5812,Dallas,WA,US,signature,true,false,false,false,,00,0,201.2,false
75.88,2024-11-25T06:00:00.000000,purchase,5812,Phoenix,WA,US,atm,true,true,false,false,,00,2,66.78,false
5.59,2024-07-19T23:00:00.000000,atm_withdrawal,7011,Phoenix,TX,US,signature,false,true,false,false,,00,2,120.23,false
220.19,2024-07-26T06:00:00.000000,purchase,5814,Seattle,WA,US,atm,false,true,false,false,,51,3,206.53,false
165.76,2024-01-04T13:00:00.000000,atm_withdrawal,5812,Seattle,TX,US,signature,true,true,false,false,,51,2,129.21,false
57.65,2024-03-21T13:00:00.000000,purchase,5812,Dallas,AZ,US,pin,false,true,false,false,,00,0,46.72,false
142.95,2024-02-28T02:00:00.000000,purchase,7011,Dallas,TX,US,contactless,false,true,false,false,,00,2,21.14,false
280.46,2024-07-26T18:00:00.000000,atm_withdrawal,5912,Dallas,WA,US,signature,true,true,false,false,,00,3,162.9,false
32.78,2024-07-05T14:00:00.000000,refund,5812,Dallas,TX,US,signature,false,false,false,false,,00,0,297.18,false
245.86,2024-03-24T04:00:00.000000,purchase,5912,Seattle,AZ,US,signature,false,true,false,false,,00,2,275.98,false
130.22,2024-01-08T01:00:00.000000,atm_withdrawal,,Phoenix,TX,US,contactless,false,true,false,false,,51,0,29.96,false
149.01,2024-10-09T04:00:00.000000,atm_withdrawal,5912,Seattle,TX,US,signature,true,true,false,false,,00,2,150.69,false
250.55,2024-11-24T12:00:00.000000,purchase,5411,Seattle,AZ,US,pin,false,true,false,false,,00,2,146.53,false
118.53,2024-02-15T18:00:00.000000,atm_withdrawal,,Dallas,TX,US,signature,false,true,false,false,,00,2,58.21,false
152.5,2024-11-14T11:00:00.000000,refund,5912,Phoenix,AZ,US,contactless,true,true,false,false,,00,3,200.95,false
206.63,2024-09-15T05:00:00.000000,purchase,,Phoenix,AZ,US,contactless,true,false,false,false,,51,1,148.68,false
294.75,2024-03-15T11:00:00.000000,purchase,5814,Phoenix,WA,US,atm,false,true,false,false,,51,3,242.63,false
103.47,2024-05-25T05:00:00.000000,purchase,5812,Dallas,TX,US,pin,true,true,false,false,,00,0,87.58,false
249.85,2024-09-23T05:00:00.000000,purchase,7011,Phoenix,TX,US,signature,true,true,false,false,,00,0,280.17,false
212.31,2024-02-04T03:00:00.000000,purchase,,Seattle,TX,US,contactless,false,true,false,false,,51,1,244.36,false
191.16,2024-07-15T15:00:00.000000,purchase,5812,Seattle,WA,US,signature,false,true,false,false,,51,1,142.05,false
122.0,2024-04-11T09:00:00.000000,purchase,5912,Dallas,WA,US,signature,true,true,false,false,,00,0,42.39,false
104.92,2024-03-05T01:00:00.000000,atm_withdrawal,5411,Phoenix,AZ,US,atm,true,false,false,false,,00,1,145.1,false
17.26,2024-09-04T10:00:00.000000,purchase,,Dallas,TX,US,atm,true,true,true,false,,00,1,38.12,false
39.82,2024-01-28T19:00:00.000000,atm_withdrawal,7011,Phoenix,AZ,US,signature,true,true,false,false,,00,2,205.71,false
